#;name of the book;author;;move?;check?;released?;year;page;category;read?;reading?;tbr?;reread?;shelf;location;Info;image;#;;
1732;Kadinin Farkli Sesi;Carol Gilligan;Kadinin Farkli Sesi. Carol Gilligan;yes;;;2017;288;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Kadinin%20Farkli%20Sesi%20Carol%20Gilligan;https://www.google.com/search?q=Kadinin%20Farkli%20Sesi%20Carol%20Gilligan&tbm=isch;732; ;
1731;Kadina Yonelik Siddet, Hayvanlara Zulum;Carol J. Adams;Kadina Yonelik Siddet, Hayvanlara Zulum. Carol J. Adams;yes;;;2022;56;category?;read?;-;📋;reread?;G-4;homelibrary;https://www.google.com/search?q=Kadina%20Yonelik%20Siddet,%20Hayvanlara%20Zulum%20Carol%20J.%20Adams;https://www.google.com/search?q=Kadina%20Yonelik%20Siddet,%20Hayvanlara%20Zulum%20Carol%20J.%20Adams&tbm=isch;731; ;
1730;Kadin Psikolojisi;Karen Horney;Kadin Psikolojisi. Karen Horney;yes;;;2020;300;category?;read?;-;📋;reread?;A-6;homelibrary;https://www.google.com/search?q=Kadin%20Psikolojisi%20Karen%20Horney;https://www.google.com/search?q=Kadin%20Psikolojisi%20Karen%20Horney&tbm=isch;730; ;
1729;Kader Ucgeni;Noam Chomsky;Kader Ucgeni. Noam Chomsky;no;;;2017;768;category?;read?;-;📋;reread?;G-3;homelibrary;https://www.google.com/search?q=Kader%20Ucgeni%20Noam%20Chomsky;https://www.google.com/search?q=Kader%20Ucgeni%20Noam%20Chomsky&tbm=isch;729; ;
1728;Kader Ani;Frans Johansson;Kader Ani. Frans Johansson;yes;;;2018;272;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Kader%20Ani%20Frans%20Johansson;https://www.google.com/search?q=Kader%20Ani%20Frans%20Johansson&tbm=isch;728; ;
1727;Kacinci Cocuksunuz? - Dogum Siranizin Is, Ask ve Aile Hayatiniza Etkileri;Kevin Leman;Kacinci Cocuksunuz? - Dogum Siranizin Is, Ask ve Aile Hayatiniza Etkileri. Kevin Leman;yes;;;2015;352;category?;read?;-;tbr?;reread?;C-3;homelibrary;https://www.google.com/search?q=Kacinci%20Cocuksunuz?%20-%20Dogum%20Siranizin%20Is,%20Ask%20ve%20Aile%20Hayatiniza%20Etkileri%20Kevin%20Leman;https://www.google.com/search?q=Kacinci%20Cocuksunuz?%20-%20Dogum%20Siranizin%20Is,%20Ask%20ve%20Aile%20Hayatiniza%20Etkileri%20Kevin%20Leman&tbm=isch;727; ;
1726;Kabul Etmenin Ozgurlugu;Bert Hellinger, Gabriele Ten Hovel;Kabul Etmenin Ozgurlugu. Bert Hellinger, Gabriele Ten Hovel;yes;;;2016;224;category?;read?;-;📋;reread?;A-4;homelibrary;https://www.google.com/search?q=Kabul%20Etmenin%20Ozgurlugu%20Bert%20Hellinger,%20Gabriele%20Ten%20Hovel;https://www.google.com/search?q=Kabul%20Etmenin%20Ozgurlugu%20Bert%20Hellinger,%20Gabriele%20Ten%20Hovel&tbm=isch;726; ;
1725;Kablolardaki Hayalet;William L. Simon, Kevin D. Mitnick;Kablolardaki Hayalet. William L. Simon, Kevin D. Mitnick;yes;;;2015;480;category?;read?;-;📋;reread?;E-9;homelibrary;https://www.google.com/search?q=Kablolardaki%20Hayalet%20William%20L.%20Simon,%20Kevin%20D.%20Mitnick;https://www.google.com/search?q=Kablolardaki%20Hayalet%20William%20L.%20Simon,%20Kevin%20D.%20Mitnick&tbm=isch;725; ;
1724;John Berger’in Gorme Bicimleri Bir Tahlil;Katja Lang, Emmanouil Kalkanis;John Berger’in Gorme Bicimleri Bir Tahlil. Katja Lang, Emmanouil Kalkanis;yes;;;2021;120;category?;read?;-;📋;reread?;B-6;homelibrary;https://www.google.com/search?q=John%20Berger%E2%80%99in%20Gorme%20Bicimleri%20Bir%20Tahlil%20Katja%20Lang,%20Emmanouil%20Kalkanis;https://www.google.com/search?q=John%20Berger%E2%80%99in%20Gorme%20Bicimleri%20Bir%20Tahlil%20Katja%20Lang,%20Emmanouil%20Kalkanis&tbm=isch;724; ;
1723;Japonlarin 100 Yil Yasama Sirri;Junko Takahashi;Japonlarin 100 Yil Yasama Sirri. Junko Takahashi;no;;;2019;224;category?;read?;-;📋;reread?;E-4;homelibrary;https://www.google.com/search?q=Japonlarin%20100%20Yil%20Yasama%20Sirri%20Junko%20Takahashi;https://www.google.com/search?q=Japonlarin%20100%20Yil%20Yasama%20Sirri%20Junko%20Takahashi&tbm=isch;723; ;
1722;Japonizm;Erin Niimi Longhurst;Japonizm. Erin Niimi Longhurst;yes;;;2019;288;category?;read?;-;📋;reread?;E-4;homelibrary;https://www.google.com/search?q=Japonizm%20Erin%20Niimi%20Longhurst;https://www.google.com/search?q=Japonizm%20Erin%20Niimi%20Longhurst&tbm=isch;722; ;
1721;Jaguara Dokunmak;John Perkins;Jaguara Dokunmak. John Perkins;no;;;2021;296;category?;read?;-;tbr?;reread?;A-10;homelibrary;https://www.google.com/search?q=Jaguara%20Dokunmak%20John%20Perkins;https://www.google.com/search?q=Jaguara%20Dokunmak%20John%20Perkins&tbm=isch;721; ;
1720;Izleniyoruz - Yeni Reklam Sektorunun Elindeki Kimligimiz ve Degerimiz;Joseph Turow;Izleniyoruz - Yeni Reklam Sektorunun Elindeki Kimligimiz ve Degerimiz. Joseph Turow;yes;;;2016;320;Consumer & Marketing;✅;-;tbr?;📖;C-8;homelibrary;https://www.google.com/search?q=Izleniyoruz%20-%20Yeni%20Reklam%20Sektorunun%20Elindeki%20Kimligimiz%20ve%20Degerimiz%20Joseph%20Turow;https://www.google.com/search?q=Izleniyoruz%20-%20Yeni%20Reklam%20Sektorunun%20Elindeki%20Kimligimiz%20ve%20Degerimiz%20Joseph%20Turow&tbm=isch;720; ;
1719;Iyimser Gelecek;John Brockman;Iyimser Gelecek. John Brockman;no;;;2009;400;category?;read?;-;tbr?;reread?;G-1;homelibrary;https://www.google.com/search?q=Iyimser%20Gelecek%20John%20Brockman;https://www.google.com/search?q=Iyimser%20Gelecek%20John%20Brockman&tbm=isch;719; ;
1718;Iyilestiren Nefes - Nefesin Iyilestirici, Huzur Verici ve Aydinlatici Gucunu Kullanmak;Luis S. R. Vas;Iyilestiren Nefes - Nefesin Iyilestirici, Huzur Verici ve Aydinlatici Gucunu Kullanmak. Luis S. R. Vas;no;;;2014;128;category?;read?;-;📋;reread?;G-6;homelibrary;https://www.google.com/search?q=Iyilestiren%20Nefes%20-%20Nefesin%20Iyilestirici,%20Huzur%20Verici%20ve%20Aydinlatici%20Gucunu%20Kullanmak%20Luis%20S.%20R.%20Vas;https://www.google.com/search?q=Iyilestiren%20Nefes%20-%20Nefesin%20Iyilestirici,%20Huzur%20Verici%20ve%20Aydinlatici%20Gucunu%20Kullanmak%20Luis%20S.%20R.%20Vas&tbm=isch;718; ;
1717;Iyi, Kotu Ekonomi - Gilgamis’tan Wall Street’e Iktisadi Anlam Arayisi;Thomas Sedlacek;Iyi, Kotu Ekonomi - Gilgamis’tan Wall Street’e Iktisadi Anlam Arayisi. Thomas Sedlacek;no;;;2017;456;category?;read?;-;📋;reread?;A-8;homelibrary;https://www.google.com/search?q=Iyi,%20Kotu%20Ekonomi%20-%20Gilgamis%E2%80%99tan%20Wall%20Street%E2%80%99e%20Iktisadi%20Anlam%20Arayisi%20Thomas%20Sedlacek;https://www.google.com/search?q=Iyi,%20Kotu%20Ekonomi%20-%20Gilgamis%E2%80%99tan%20Wall%20Street%E2%80%99e%20Iktisadi%20Anlam%20Arayisi%20Thomas%20Sedlacek&tbm=isch;717; ;
1716;Iyi'den Mukemmel Sirkete;Jim Collins;Iyi'den Mukemmel Sirkete. Jim Collins;released;;yes;2004;336;category?;read?;-;tbr?;reread?;D-2;homelibrary;https://www.google.com/search?q=Iyi%27den%20Mukemmel%20Sirkete%20Jim%20Collins;https://www.google.com/search?q=Iyi%27den%20Mukemmel%20Sirkete%20Jim%20Collins&tbm=isch;716; ;
1715;Iyi Yazmak Uzerine;William Zinsser;Iyi Yazmak Uzerine. William Zinsser;yes;;;2018;320;category?;read?;-;📋;reread?;D-5;homelibrary;https://www.google.com/search?q=Iyi%20Yazmak%20Uzerine%20William%20Zinsser;https://www.google.com/search?q=Iyi%20Yazmak%20Uzerine%20William%20Zinsser&tbm=isch;715; ;
1714;Iyi Toplum Yoktur;Nihan Kaya;Iyi Toplum Yoktur. Nihan Kaya;yes;;;2019;168;category?;✅;-;tbr?;📖;A-9;homelibrary;https://www.google.com/search?q=Iyi%20Toplum%20Yoktur%20Nihan%20Kaya;https://www.google.com/search?q=Iyi%20Toplum%20Yoktur%20Nihan%20Kaya&tbm=isch;714; ;
1713;Iyi Sirket;Philip Kotler, Nancy R. Lee, David Hessekiel;Iyi Sirket. Philip Kotler, Nancy R. Lee, David Hessekiel;released;;yes;2013;333;category?;read?;-;tbr?;reread?;G-2;homelibrary;https://www.google.com/search?q=Iyi%20Sirket%20Philip%20Kotler,%20Nancy%20R.%20Lee,%20David%20Hessekiel;https://www.google.com/search?q=Iyi%20Sirket%20Philip%20Kotler,%20Nancy%20R.%20Lee,%20David%20Hessekiel&tbm=isch;713; ;
1712;Iyi Hissetmek;David Burns;Iyi Hissetmek. David Burns;yes;;;2012;632;category?;read?;-;tbr?;reread?;A-7;homelibrary;https://www.google.com/search?q=Iyi%20Hissetmek%20David%20Burns;https://www.google.com/search?q=Iyi%20Hissetmek%20David%20Burns&tbm=isch;712; ;
1711;Iyi Hissetme Sanati;Jon Kabat-Zinn, Mark Williams, John Teasdale, Zindel Segal;Iyi Hissetme Sanati. Jon Kabat-Zinn, Mark Williams, John Teasdale, Zindel Segal;yes;;;2015;344;category?;read?;-;tbr?;reread?;G-7;homelibrary;https://www.google.com/search?q=Iyi%20Hissetme%20Sanati%20Jon%20Kabat-Zinn,%20Mark%20Williams,%20John%20Teasdale,%20Zindel%20Segal;https://www.google.com/search?q=Iyi%20Hissetme%20Sanati%20Jon%20Kabat-Zinn,%20Mark%20Williams,%20John%20Teasdale,%20Zindel%20Segal&tbm=isch;711; ;
1710;Iyi Aile Yoktur;Nihan Kaya;Iyi Aile Yoktur. Nihan Kaya;yes;;;2021;296;category?;✅;-;tbr?;📖;A-9;homelibrary;https://www.google.com/search?q=Iyi%20Aile%20Yoktur%20Nihan%20Kaya;https://www.google.com/search?q=Iyi%20Aile%20Yoktur%20Nihan%20Kaya&tbm=isch;710; ;
1709;Leadership - Theory and Practice;Peter G. Northouse;Leadership - Theory and Practice. Peter G. Northouse;no;;;2007;295;category?;read?;-;tbr?;reread?;F-7;homelibrary;https://www.google.com/search?q=Leadership%20-%20Theory%20and%20Practice%20Peter%20G.%20Northouse;https://www.google.com/search?q=Leadership%20-%20Theory%20and%20Practice%20Peter%20G.%20Northouse&tbm=isch;709; ;
1708;Is’te Nasil Mutlu Olunur;Annie Mckee;Is’te Nasil Mutlu Olunur. Annie Mckee;yes;;;2018;280;category?;read?;-;tbr?;reread?;E-6;homelibrary;https://www.google.com/search?q=Is%E2%80%99te%20Nasil%20Mutlu%20Olunur%20Annie%20Mckee;https://www.google.com/search?q=Is%E2%80%99te%20Nasil%20Mutlu%20Olunur%20Annie%20Mckee&tbm=isch;708; ;
1707;Isveren Markasi - Yuksek Nitelikli Calisanlari Cekmenin ve Elde Tutmanin Anahtari;Turker Bas;Isveren Markasi - Yuksek Nitelikli Calisanlari Cekmenin ve Elde Tutmanin Anahtari. Turker Bas;no;;;2011;165;category?;read?;-;tbr?;reread?;A-1;homelibrary;https://www.google.com/search?q=Isveren%20Markasi%20-%20Yuksek%20Nitelikli%20Calisanlari%20Cekmenin%20ve%20Elde%20Tutmanin%20Anahtari%20Turker%20Bas;https://www.google.com/search?q=Isveren%20Markasi%20-%20Yuksek%20Nitelikli%20Calisanlari%20Cekmenin%20ve%20Elde%20Tutmanin%20Anahtari%20Turker%20Bas&tbm=isch;707; ;
1706;Istif Cagi;James Wallman;Istif Cagi. James Wallman;yes;;;2018;328;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Istif%20Cagi%20James%20Wallman;https://www.google.com/search?q=Istif%20Cagi%20James%20Wallman&tbm=isch;706; ;
1705;Iste Bunlar Hep Sanat;Simon Armstrong;Iste Bunlar Hep Sanat. Simon Armstrong;no;;;2021;112;category?;read?;-;tbr?;reread?;D-4;homelibrary;https://www.google.com/search?q=Iste%20Bunlar%20Hep%20Sanat%20Simon%20Armstrong;https://www.google.com/search?q=Iste%20Bunlar%20Hep%20Sanat%20Simon%20Armstrong&tbm=isch;705; ;
1704;Iste Bunlar Hep Bilim;Daniel Tatarsky;Iste Bunlar Hep Bilim. Daniel Tatarsky;no;;;2015;112;category?;read?;-;tbr?;reread?;D-4;homelibrary;https://www.google.com/search?q=Iste%20Bunlar%20Hep%20Bilim%20Daniel%20Tatarsky;https://www.google.com/search?q=Iste%20Bunlar%20Hep%20Bilim%20Daniel%20Tatarsky&tbm=isch;704; ;
1703;Iste Bu Her Seyi Degistirir;Naomi Klein;Iste Bu Her Seyi Degistirir. Naomi Klein;yes;;;2015;704;category?;read?;-;📋;reread?;G-5;homelibrary;https://www.google.com/search?q=Iste%20Bu%20Her%20Seyi%20Degistirir%20Naomi%20Klein;https://www.google.com/search?q=Iste%20Bu%20Her%20Seyi%20Degistirir%20Naomi%20Klein&tbm=isch;703; ;
1702;Iste Bu Fikir Tutar!;Chip Heath, Dan Heath;Iste Bu Fikir Tutar!. Chip Heath, Dan Heath;released;;yes;2012;288;category?;read?;-;tbr?;reread?;A-2;homelibrary;https://www.google.com/search?q=Iste%20Bu%20Fikir%20Tutar!%20Chip%20Heath,%20Dan%20Heath;https://www.google.com/search?q=Iste%20Bu%20Fikir%20Tutar!%20Chip%20Heath,%20Dan%20Heath&tbm=isch;702; ;
1701;Issizlik Hakki;Ivan Illich;Issizlik Hakki. Ivan Illich;yes;;;2011;96;category?;read?;-;tbr?;reread?;H-4;homelibrary;https://www.google.com/search?q=Issizlik%20Hakki%20Ivan%20Illich;https://www.google.com/search?q=Issizlik%20Hakki%20Ivan%20Illich&tbm=isch;701; ;
1700;Issiz Yasam - Issizligin ve Is Guvencesizliginin Birey ve Aile Uzerindeki Etkileri;Nebi Sumer, Nevin Solak, Mehmet Harma;Issiz Yasam - Issizligin ve Is Guvencesizliginin Birey ve Aile Uzerindeki Etkileri. Nebi Sumer, Nevin Solak, Mehmet Harma;released;;yes;2013;213;category?;read?;-;tbr?;reread?;A-3;homelibrary;https://www.google.com/search?q=Issiz%20Yasam%20-%20Issizligin%20ve%20Is%20Guvencesizliginin%20Birey%20ve%20Aile%20Uzerindeki%20Etkileri%20Nebi%20Sumer,%20Nevin%20Solak,%20Mehmet%20Harma;https://www.google.com/search?q=Issiz%20Yasam%20-%20Issizligin%20ve%20Is%20Guvencesizliginin%20Birey%20ve%20Aile%20Uzerindeki%20Etkileri%20Nebi%20Sumer,%20Nevin%20Solak,%20Mehmet%20Harma&tbm=isch;700; ;
1699;How to Measure Training Results - A Practical Guide to Tracking the Six Key Indicators;Jack J. Phillips, Ron Stone;How to Measure Training Results - A Practical Guide to Tracking the Six Key Indicators. Jack J. Phillips, Ron Stone;no;;;2002;300;category?;read?;-;tbr?;reread?;H-7;homelibrary;https://www.google.com/search?q=How%20to%20Measure%20Training%20Results%20-%20A%20Practical%20Guide%20to%20Tracking%20the%20Six%20Key%20Indicators%20Jack%20J.%20Phillips,%20Ron%20Stone;https://www.google.com/search?q=How%20to%20Measure%20Training%20Results%20-%20A%20Practical%20Guide%20to%20Tracking%20the%20Six%20Key%20Indicators%20Jack%20J.%20Phillips,%20Ron%20Stone&tbm=isch;699; ;
1698;Isletmelerde Egitim Ihtiyaci Analizi;Huner Sencan, Nihat Erdogmus;Isletmelerde Egitim Ihtiyaci Analizi. Huner Sencan, Nihat Erdogmus;no;;;2001;176;category?;read?;-;tbr?;reread?;A-1;homelibrary;https://www.google.com/search?q=Isletmelerde%20Egitim%20Ihtiyaci%20Analizi%20Huner%20Sencan,%20Nihat%20Erdogmus;https://www.google.com/search?q=Isletmelerde%20Egitim%20Ihtiyaci%20Analizi%20Huner%20Sencan,%20Nihat%20Erdogmus&tbm=isch;698; ;
1697;Isletmede Insan Davranisi;Keith Davis;Isletmede Insan Davranisi. Keith Davis;yes;;;1984;761;category?;read?;-;tbr?;reread?;G-3;homelibrary;https://www.google.com/search?q=Isletmede%20Insan%20Davranisi%20Keith%20Davis;https://www.google.com/search?q=Isletmede%20Insan%20Davranisi%20Keith%20Davis&tbm=isch;697; ;
1696;Isletme Yonetiminde Matris Orgut Yapisi Olusturma;Erdogan Taskin;Isletme Yonetiminde Matris Orgut Yapisi Olusturma. Erdogan Taskin;no;;;1997;107;category?;read?;-;tbr?;reread?;A-1;homelibrary;https://www.google.com/search?q=Isletme%20Yonetiminde%20Matris%20Orgut%20Yapisi%20Olusturma%20Erdogan%20Taskin;https://www.google.com/search?q=Isletme%20Yonetiminde%20Matris%20Orgut%20Yapisi%20Olusturma%20Erdogan%20Taskin&tbm=isch;696; ;
1695;Isletme Okulunda Ogrendigim 101 Sey;Matthew Frederick, Michael W. Preis;Isletme Okulunda Ogrendigim 101 Sey. Matthew Frederick, Michael W. Preis;no;;;2012;101;category?;✅;-;tbr?;reread?;A-9;homelibrary;https://www.google.com/search?q=Isletme%20Okulunda%20Ogrendigim%20101%20Sey%20Matthew%20Frederick,%20Michael%20W.%20Preis;https://www.google.com/search?q=Isletme%20Okulunda%20Ogrendigim%20101%20Sey%20Matthew%20Frederick,%20Michael%20W.%20Preis&tbm=isch;695; ;
1694;Isletme Hastaligina Tutulmus Toplum;Vincent de Gaulejac;Isletme Hastaligina Tutulmus Toplum. Vincent de Gaulejac;n/a;;;2013;288;category?;read?;-;tbr?;reread?;E-7;house-2;https://www.google.com/search?q=Isletme%20Hastaligina%20Tutulmus%20Toplum%20Vincent%20de%20Gaulejac;https://www.google.com/search?q=Isletme%20Hastaligina%20Tutulmus%20Toplum%20Vincent%20de%20Gaulejac&tbm=isch;694; ;
1693;Iskandinav Uzun Yasam Rehberi - 10 Yil Fazla Yasamak Icin 10 Ipucu;Bertil Marklund;Iskandinav Uzun Yasam Rehberi - 10 Yil Fazla Yasamak Icin 10 Ipucu. Bertil Marklund;yes;;;2019;144;category?;✅;-;tbr?;reread?;E-4;homelibrary;https://www.google.com/search?q=Iskandinav%20Uzun%20Yasam%20Rehberi%20-%2010%20Yil%20Fazla%20Yasamak%20Icin%2010%20Ipucu%20Bertil%20Marklund;https://www.google.com/search?q=Iskandinav%20Uzun%20Yasam%20Rehberi%20-%2010%20Yil%20Fazla%20Yasamak%20Icin%2010%20Ipucu%20Bertil%20Marklund&tbm=isch;693; ;
1692;Re-imagine! - Business Excellence in a Disruptive Age;Tom Peters;Re-imagine! - Business Excellence in a Disruptive Age. Tom Peters;no;;;2003;352;category?;read?;-;tbr?;reread?;H-9;homelibrary;https://www.google.com/search?q=Re-imagine!%20-%20Business%20Excellence%20in%20a%20Disruptive%20Age%20Tom%20Peters;https://www.google.com/search?q=Re-imagine!%20-%20Business%20Excellence%20in%20a%20Disruptive%20Age%20Tom%20Peters&tbm=isch;692; ;
1691;Isbasinda Duygusal Zeka;Daniel Goleman;Isbasinda Duygusal Zeka. Daniel Goleman;released;;yes;2017;448;category?;read?;-;tbr?;reread?;B-1;homelibrary;https://www.google.com/search?q=Isbasinda%20Duygusal%20Zeka%20Daniel%20Goleman;https://www.google.com/search?q=Isbasinda%20Duygusal%20Zeka%20Daniel%20Goleman&tbm=isch;691; ;
1690;Is'te Beyniniz;David Rock;Is'te Beyniniz. David Rock;released;;yes;2014;320;category?;read?;-;tbr?;reread?;B-1;homelibrary;https://www.google.com/search?q=Is%27te%20Beyniniz%20David%20Rock;https://www.google.com/search?q=Is%27te%20Beyniniz%20David%20Rock&tbm=isch;690; ;
1689;Jung Psikolojisinin Ana Hatlari;Frieda Fordham;Jung Psikolojisinin Ana Hatlari. Frieda Fordham;yes;;;2023;160;category?;read?;-;📋;reread?;B-4;homelibrary;https://www.google.com/search?q=Jung%20Psikolojisinin%20Ana%20Hatlari%20Frieda%20Fordham;https://www.google.com/search?q=Jung%20Psikolojisinin%20Ana%20Hatlari%20Frieda%20Fordham&tbm=isch;689; ;
1688;Mutlu Olma Cesareti;Ichiro Kishimi, Fumitake Koga;Mutlu Olma Cesareti. Ichiro Kishimi, Fumitake Koga;yes;;;2022;262;category?;read?;-;tbr?;reread?;G-7;homelibrary;https://www.google.com/search?q=Mutlu%20Olma%20Cesareti%20Ichiro%20Kishimi,%20Fumitake%20Koga;https://www.google.com/search?q=Mutlu%20Olma%20Cesareti%20Ichiro%20Kishimi,%20Fumitake%20Koga&tbm=isch;688; ;
1687;Gelecegi Degistiren Dokuz Algoritma - Gunumuz Bilgisayarlarinin Ardindaki Parlak Fikirler;John McCormick;Gelecegi Degistiren Dokuz Algoritma - Gunumuz Bilgisayarlarinin Ardindaki Parlak Fikirler. John McCormick;yes;;;2018;291;category?;read?;-;📋;reread?;D-6;homelibrary;https://www.google.com/search?q=Gelecegi%20Degistiren%20Dokuz%20Algoritma%20-%20Gunumuz%20Bilgisayarlarinin%20Ardindaki%20Parlak%20Fikirler%20John%20McCormick;https://www.google.com/search?q=Gelecegi%20Degistiren%20Dokuz%20Algoritma%20-%20Gunumuz%20Bilgisayarlarinin%20Ardindaki%20Parlak%20Fikirler%20John%20McCormick&tbm=isch;687; ;
1686;Is Satma Sanati - Gizli Gundem;Kevin Allen;Is Satma Sanati - Gizli Gundem. Kevin Allen;yes;;;2017;192;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Is%20Satma%20Sanati%20-%20Gizli%20Gundem%20Kevin%20Allen;https://www.google.com/search?q=Is%20Satma%20Sanati%20-%20Gizli%20Gundem%20Kevin%20Allen&tbm=isch;686; ;
1685;In Search of Excellence - Lessons from America's Best-Run Companies;Tom Peters, Robert H. Waterman, Jr.;In Search of Excellence - Lessons from America's Best-Run Companies. Tom Peters, Robert H. Waterman, Jr.;no;;;1995;384;category?;read?;-;tbr?;reread?;F-7;homelibrary;https://www.google.com/search?q=In%20Search%20of%20Excellence%20-%20Lessons%20from%20America%27s%20Best-Run%20Companies%20Tom%20Peters,%20Robert%20H.%20Waterman,%20Jr.;https://www.google.com/search?q=In%20Search%20of%20Excellence%20-%20Lessons%20from%20America%27s%20Best-Run%20Companies%20Tom%20Peters,%20Robert%20H.%20Waterman,%20Jr.&tbm=isch;685; ;
1684;Insan Kaynaklari Yonetimi - Psikolojik Bir Yaklasim;Canan Ergin;Insan Kaynaklari Yonetimi - Psikolojik Bir Yaklasim. Canan Ergin;no;;;2002;216;category?;read?;-;tbr?;reread?;A-1;homelibrary;https://www.google.com/search?q=Insan%20Kaynaklari%20Yonetimi%20-%20Psikolojik%20Bir%20Yaklasim%20Canan%20Ergin;https://www.google.com/search?q=Insan%20Kaynaklari%20Yonetimi%20-%20Psikolojik%20Bir%20Yaklasim%20Canan%20Ergin&tbm=isch;684; ;
1683;Irrasyonel;Stuart Sutherland;Irrasyonel. Stuart Sutherland;yes;;;2015;310;category?;read?;-;📋;reread?;C-10;homelibrary;https://www.google.com/search?q=Irrasyonel%20Stuart%20Sutherland;https://www.google.com/search?q=Irrasyonel%20Stuart%20Sutherland&tbm=isch;683; ;
1682;Internet Bizi Aptal mi Yapiyor? Yuzeysellik;Nicholas Carr;Internet Bizi Aptal mi Yapiyor? Yuzeysellik. Nicholas Carr;yes;;;2012;279;Technology & the Digital World;✅;-;tbr?;📖;C-7;homelibrary;https://www.google.com/search?q=Internet%20Bizi%20Aptal%20mi%20Yapiyor?%20Yuzeysellik%20Nicholas%20Carr;https://www.google.com/search?q=Internet%20Bizi%20Aptal%20mi%20Yapiyor?%20Yuzeysellik%20Nicholas%20Carr&tbm=isch;682; ;
1681;Integral Psikoloji;Ken Wilber;Integral Psikoloji. Ken Wilber;yes;;;2021;330;category?;read?;-;📋;reread?;B-9;homelibrary;https://www.google.com/search?q=Integral%20Psikoloji%20Ken%20Wilber;https://www.google.com/search?q=Integral%20Psikoloji%20Ken%20Wilber&tbm=isch;681; ;
1680;Insanlik 2.0 - Tekillige Dogru Biyolojisini Asan Insan;Ray Kurzweil;Insanlik 2.0 - Tekillige Dogru Biyolojisini Asan Insan. Ray Kurzweil;yes;;;2018;720;category?;✅;-;tbr?;reread?;C-4;homelibrary;https://www.google.com/search?q=Insanlik%202.0%20-%20Tekillige%20Dogru%20Biyolojisini%20Asan%20Insan%20Ray%20Kurzweil;https://www.google.com/search?q=Insanlik%202.0%20-%20Tekillige%20Dogru%20Biyolojisini%20Asan%20Insan%20Ray%20Kurzweil&tbm=isch;680; ;
1679;Insanligin Seruveni - Zenginligin ve Esitsizligin Tarihi;Oded Galor;Insanligin Seruveni - Zenginligin ve Esitsizligin Tarihi. Oded Galor;yes;;;2022;288;category?;read?;-;📋;reread?;G-5;homelibrary;https://www.google.com/search?q=Insanligin%20Seruveni%20-%20Zenginligin%20ve%20Esitsizligin%20Tarihi%20Oded%20Galor;https://www.google.com/search?q=Insanligin%20Seruveni%20-%20Zenginligin%20ve%20Esitsizligin%20Tarihi%20Oded%20Galor&tbm=isch;679; ;
1678;Insanlarin Oynadigi Oyunlar;Eric Berne;Insanlarin Oynadigi Oyunlar. Eric Berne;yes;;;2015;267;category?;read?;-;📋;reread?;B-4;homelibrary;https://www.google.com/search?q=Insanlarin%20Oynadigi%20Oyunlar%20Eric%20Berne;https://www.google.com/search?q=Insanlarin%20Oynadigi%20Oyunlar%20Eric%20Berne&tbm=isch;678; ;
